text,tag
שכתב מפני שלא היה לו טיט,-1
מוכח דתרתי בעינן,-1
ולא ימנענה הכוורת מלטמא הבית,-1
כלים שעל גבה טמאים משום,-1
תוכה וגבה טהור,-1
טפח וכן אין בין פי העליונה לקורות,-1
דאהלות ופירש שם רבינו,-1
יטמא כי האהיל המת על,-1
סתום לאפוקי שלא יהא פתוח מן הצד:,-1
מעל גביו אע''פ,-1
אהל על הטומאה שאם היו,-1
דהא משמע התם דאשקלון מהמובלעות,-1
הארץ אלף אמה וכן מבואר בתוספתא,-1
נמצא האלכסון עודף על הרוחב י''ו חומשים,-1
והרי ח''ל כולה טמאה,-1
בעודף מכל צדדיו פותח,-1
"כנגד ארובה טהור, מ''כ",-1
רבינו סמך על מ''ש כן,-1
תחתיה ונמצא שהן והטומאה תחת אהל,-1
טמא אינו בדין שתציל,-1
נקט עיר וחכמים,-1
כאשר ישקיף מהארובה הוא,-1
כלי גללים נעשה אהלים לטמא,-1
א''א לכל צד ליחשב אלא כלים,-1
שבתוכה כנגד הטומאה טמאים,-1
הוא: וכן החורש את המת,-1
הכל טמא אלא גבה היינו חלק,-1
אומר עיר של עכו''ם שחרבה,-1
רפוי וכיון שהוא רפוי חשיב כפתוח להוציא,-1
רבינו בפירוש המשנה כתב שטעם שהבית,-1
טומאה בבית מה,-1
הא דקתני הכל,-1
עמוד אינו חלול,-1
שמינית הכל טמא אלא גבה היינו,-1
זה הקנה הנוסף,-1
בבית פיה לחוץ,-1
וכן ארץ העמים הסמוכה לארץ ישראל,-1
לבין הכותל לא יטמאו אם לא,-1
לחוץ בפני הטומאה צריך ליישב,-1
ושדה שאבד בה קבר,-1
אשר יביא את הטומאה בכל שהוא,-1
רחיים של יד] מביא ואינו,-1
שנינו ברפ''ב דאהלות (משנה א') שכזית,-1
בהיתה פחותה וכו' ולפי טעם,-1
אז היא חוצצת ומצלת על,-1
ולא מעמיד אהל אבל בחור או בחלון,-1
שאין עמו אשה ואפי' הוא סריס,-1
ארוכה וכן תנן נמי בעדיות פרק ו',-1
לפיכך אם גרר הגולל,-1
כסף משנה היה בבית מת וכו',-1
תחת המגדל ותחתיה ועל גבה טמאים,-1
מודבקת לשקוף הנה,-1
יש בה פותח טפח שהוא,-1
מדברי סופרים והתנה שיהיה,-1
[מ''ה] בד''א בזמן,-1
הוי כל מה שבבית,-1
חבית שהיא יושבת,-1
דכיון דאינו כלי,-1
והוא אמרו הכל טמא ר''ל תוכה,-1
וכתב הראב''ד א''א זאת הפסקא לא,-1
הטומאה בבית אין טמא אלא,-1
לא בעינן שיהא בו טפח,-1
הקנה ויש מהם דקים יותר מחוט,-1
וכמה שיעורו חזקיה אמר מלא פיסת,-1
טמא אלא גבה היינו חלק גבה,-1
משום דפיה לחוץ ומ''מ כלים שבתוכה,-1
איידי דנקט בבבא קמייתא ע''ג,-1
היתה הטומאה על אחורי,-1
לאורגים כלי שנקרא,-1
מביא את הטומאה,-1
יכולים לקבל מעזיבה בינונית לדעת,-1
והטומאה באותם שלש אצבעות,-1
"ע""ב) ופירוש מרובע כתב",-1
דמתני' נמי דיקא דקתני,-1
הכוורת מידי דהוה אפתחי,-1
בעין טהור התנור,-1
שלש אצבעות טומאה,-1
או מחזקת ארבעים סאה כדברי חכמים,-1
א''ל טמא א''ל,-1
בוקעת ויוצאת דרך דופני,-1
יושבת על שוליה באויר וכזית,-1
פי''ג פי' סאה,-1
בנתון תחתיה או על,-1
כסף משנה נסר שהוא צף,-1
ריש פ''ה דאהלות וכב''ה דתנן תנור שהוא,-1
וכיון דקי''ל דכלים נעשים אהלים לטמא אבל,-1
וכיון דבוקעת ועולה א''כ מה,-1
טפח דין כלים,-1
הטומאה שלא תגיע לכלים כי כאשר היה,-1
ותוכה בוי''ו כמבואר בדברי רבינו שמשון וגם,-1
גבה טהורים וכן טומאה,-1
לצירוף יד ואפשר דמשמע לרבינו דלישנא דנגיעה,-1
פותח טפח למה לא יטמא,-1
כלים שע''ג טמאין ותוכה,-1
לומר כן והרי ח''ל כולה טמאה יותר,-1
טמא אלא גבה,-1
נכנסת לה כיון שאין,-1
תחתיה וגבה טמא,-1
תעלה ואין שפתותיה,-1
טומאה בוקעת ועולה וכו',-1
של טפח על טפח נמצא אלכסונו,-1
הראב''ד אם נשאר עליו כדי,-1
טמא שיהיה כל מה שיגע,-1
שיהא בו טפח על טפח,-1
ולמטה מג' בבית הפרס,-1
אבל בכל השנים משמע דסגי למליקה ומדקאמר,-1
דלא כהלכתא כך,-1
טמא וכיון דבקעה הטומאה,-1
בדברי רבינו בפי' המשנה ויש פה,-1
ז''ל פירשה ג''כ,-1
במשא ממש אטו כל מת,-1
שבעה אדם הנוגע,-1
הלכה כמותו י''ל דשאני הכא דגמרא,-1
דאין תוכה טהור אלא מה שאינו,-1
הגירסא הנכונה כל שיפועי אהלים כאהלים,-1
הטומאה בתוכה וכו',-1
הוי: ומה שכתב וכן ארץ,-1
דקתני בבבא י''ב היתה גבוהה מן הארץ,-1
וחבית זו של חרס,-1
שכתב שמטמא במשא ואינו מטמא,-1
עראי היא וטהור: ואין מדור העכו''ם ולא,-1
חסר מכאן עיין,-1
בהם חלל טפח וחוצץ בפני,-1
לתחתיה ואינו חוצץ רבינו בפירוש המשנה,-1
שם שנינו מוח הרי הוא כבשר לכל,-1
ששנה כן התנא הוא מהטעם שכתבתי,-1
אורכו ודבוק לכותל אע''פ שהוא,-1
עליו מחלוקת ואולי יש הפרש בין עיר,-1
מיירי באויר ומפני שהוא תחלת ענין,-1
שהטומאה מלמטה גבוה מן,-1
הקטן אינו שיער ממש אלא כמין שיער,-1
לא כן ליתני מביאה את,-1
שהרי הם ראויים ומקבלים,-1
כקבר סתום וזה מבואר בלשונו בפי',-1
הזית אינו בתוכה,-1
נעשים אהלים לטמא אבל לא לטהר,-1
סאה ואע''פ שכתב הרמב''ם,-1
נעשין אהלים לטמא אבל לא לטהר,-1
לומר דתחתיה והבית ועל,-1
שגם רבינו סובר כן שהרי בפי''ג,-1
נורי שלא תהיה זו חמורה מהזיז,-1
הרי היא כחיה לכל,-1
וכלים בכלים טמאים [טומאת שבעה],-1
שנחתך כל הצואר,-1
כל שכנגד הטומאה טמא,-1
הניכר והוא ט''ס וכך היא,-1
מובלעות הוא דתני הכי דהא משמע התם,-1
לפי שזהו דין אוירה ר''ל,-1
על הארץ טפח שהוא אהל,-1
ארץ העכו''ם בתחילה גזרו על,-1
ואם אינם ראויים לקבל,-1
הנוגע בגולל או בדופק עצמם לא,-1
אדם [שהוא רחיים של יד] מביא ואינו,-1
באויר: לפיכך אם היתה כוורת זו,-1
בחבית טמא ואפילו,-1
כתב הראב''ד והתקרה,-1
מטעמא דפרישית לעיל,-1
כקבר סתום וזה מבואר בלשונו בפי' המשנה,-1
דאהלות כי שם,-1
תחת גג הבית פשיטא שהרי הטומאה,-1
הקדרה להיותה נכחית בטפח לתחת,-1
שהתנור לבד הוא אשר יטמא,-1
בכל שהוא בזיז שהוא גבוה מן,-1
במשא והכלים מונחים,-1
וכחצי זית מתחתיו,-1
על המת דהוי,-1
הקודמים: וראיתי להעתיק,-1
מה שתחתיה ועל,-1
דהיינו להביא אבל,-1
מה שבתוכה וכל מה שתחתיה וכל,-1
לא טמאין ולא מיטמאין חוץ,-1
במדה אינו ככלים לאו למימרא שלא,-1
שני הסימנים קרי הותזו דהא רבנן,-1
נמצא דלענין זה אינו אהל אחד,-1
תוכה והבית טהור,-1
ברפ''ו גבי אהל שהיה נתון על,-1
ומ''ש העושה חור בכותל,-1
שפסק כר''י בן נורי וצ''ל,-1
בסוף אהלות: חצר שהיא טמאה,-1
(משנה ד'): וכתב,-1
רבינו ממ''ש גבי המביאים,-1
ופירוש תחת הקורות,-1
דתחתיה והבית כל מה שבהם טמא ועל,-1
נגע בצפרניו ובשיניו של,-1
וכנגד הפתח אוכל שלש אצבעות ועל שאר,-1
מן החי טהור ואבר הפורש מן החי,-1
"ח' ע""ב) ובפרק בכל מערבין (דף",-1
וכבר כתבתי שאין זה תפיסה על רבינו,-1
ובאהל טומאת שבעה וטומאת מגע ואהל,-1
ויורדת והחבית טמאה תחת,-1
יוחנן דאמרינן בגמרא,-1
פרשת פרה כתוב,-1
לפי שלא יגיעו בינה ובין הטבלא,-1
וגם במדור העכו''ם אמר למעלה שבודקין,-1
לא יורדת עד התהום כטומא' רצוצה וכו',-1
בשקוף פותח טפח שאילו חשבנו,-1
עץ מיטמא מגבו,-1
דכיון דאין כלים חוצצין רואין,-1
כולי פירקין עד,-1
גבוהה מן הארץ,-1
משנה שדה שהוחזקה שהיא,-1
השיעורים שבמתניתין לטומאה וכמו שמבואר בדבריו ודברי,-1
אינה פחותה או אפוצה כפחותה או,-1
פיה לחוץ וכאן פיה,-1
ומה שכתב הנוגע בו מתוכו טמא,-1
היה שם פותח טפח,-1
ופיה למעלה לקורות הבית,-1
חשיב לא ככלים ולפיכך,-1
דאילו החלק שהוא בתוך הבית פשיטא דטמא,-1
בדברי רבינו שכתב א''א והלא,-1
אספתי חרב ויש לאורגים,-1
דהיינו שהיא גבוהה מהארץ טפח,-1
אגב דתנא ברישא מחולחלת בהדי כלי תני,-1
רבינו בפי' המשנה,-1
יוחנן אמר מלא חפניו,-1
הקובב ונכנסה הטומאה לבית מעליוני התנור כמו,-1
הנה הבית כולו טמא לפי שהטומאה בתוך,-1
ההנחה והיא דבקה בארץ באי זה מקום,-1
ובמסכת חולין גרסינן כל אשר יגע על,-1
דריש פירקין אלא דהתם מיירי בשקצתה בתוך,-1
עד ואין טומאה,-1
המת נתון תחתיה,-1
נכוחה או נכונה: ועל מ''ש רבינו אין,-1
הטומאה בין מלמעלה בין מלמטה טמא,-1
פותח טפח הוי אהל וחוצץ ככל אהלים,-1
צ''ל דל''ד אלא איידי דנקט,-1
העכו''ם שחרב הרי הוא בטומאתו עד שיבדק,-1
יחפור ורש''י כתב בהדיא אם,-1
אפילו כלים שאינם מקבלים,-1
טפחים וחצי כשתתן קו באמצעה יהיה רחבו,-1
תרווד רקב מטמא באהל,-1
יושבת על שוליה באויר וכזית מן המת,-1
וכן בינו לבין הקורות ונוסחת התוס' שאנו,-1
ברור דרבנן פליגי עליה,-1
ובחוץ לארץ אין תיקון וגם במדור העכו''ם,-1
דם בלבד וכו',-1
כזית בשר אבל יש בבשר הנשאר,-1
שכאן כולה באויר: ומ''ש,-1
טפח כמו שקדם והלכה כר''י בן נורי,-1
מיירי כשיש בעין טפח,-1
עיון: תו איכא למידק,-1
השנים משמע דסגי למליקה ומדקאמר ולא פליגיתו,-1
היינו ע''ג ארונות ואמרינן התם,-1
שתציל הכוורת על כלים שכנגד,-1
היו רבים שהיו תופסין כל,-1
טהרות דתניא רשב''י אומר,-1
לשום בחלון מה שבתוך,-1
טומאה תחתיו אינו מביא את הטומאה,-1
ורבי יהושע מטהר: וכתב הראב''ד טומאה,-1
ורבי יהושע מטהר:,-1
רואין אותה כאילו היא,-1
השגה על רבינו דלישנא דמתניתין,-1
על רבינו למה פסק כר''י ב''נ והו''ל,-1
פותח טפח עד שתביא לה,-1
שתהיינה ארכובותיו נוקשות זו,-1
וכל שבבית טמא א''כ גם כל,-1
קו באמצעה יהיה רחבו של קו טפח,-1
דפנה ומקצתה תחת שוליה לשון התוספתא,-1
אע''פ שנתקלקלו והרקיבו,-1
כשאין שם חלל,-1
רבי יוחנן בן,-1
הנוסחא הנכונה אם יש,-1
דעוף ששיכן דמיתניא גבי,-1
לכלים שבתוכה או על,-1
הבית מיירי ומשום הכי,-1
דזקוף לא מיקרי מוטל,-1
על טפח מ''מ חשיב כשיפועי,-1
הארץ טפח אם הכלי,-1
שנמצא בה קבר אח''כ מצאתיו,-1
שם ודין בבא זו כדין,-1
פיה לפנים כמבואר בדברי הרא''ש דלא,-1
לחוץ אלא ששם טומאה בבית אין,-1
כוותיה x: טומאת,-1
הצואר משום דנשברה מפרקת ורוב בשר עמה,-1
טפח מפרשי ההיא,-1
הטומאה עוברת לכלים שבתוכה,-1
לטהר א''כ כלים,-1
את הטומאה בפותח טפח,-1
ומה שכתב אבל אם היתה גבוהה,-1
שאבד בה קבר כך הוא כי המקום,-1
לסבה שזכרנו עכ''ל: כתב הראב''ד,-1
שהטומאה לא הראתה פעולתה,-1
והילכך טומאה באחד מהם כלים,-1
כלי טמא חוצץ והראב''ד העמידה בשל חרס,-1
מילי בקבר אבל x,-1
אולם אם כבר,-1
באויר: לפיכך אם היתה כוורת,-1
ויש באמצעיתו טפח על,-1
טמא אלא הבית וכאן הכל טמא,-1
לחוץ אלא ששם טומאה בבית,-1
